,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,rt,url,stimulus,key_press,npress,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,response
401,0,,html-keyboard-response,401,1132458,0.0-7.49-2.49,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/4_of_black_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0,,html-keyboard-response,402,1133970,0.0-7.49-3.49,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
403,0,,html-keyboard-response,403,1134483,0.0-7.49-4.49,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,49.0,D,Xnc,red,black,stars,bolts,D,Xnc,Xnc,black,bolts,869.6999999881,0.0,0.0,1,left,816.599999994,4.0,0.0,1.0,,
404,0,,html-keyboard-response,404,1136519,0.0-7.50-0.50,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,2035.3000000119,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
405,0,,html-keyboard-response,405,1137527,0.0-7.50-1.50,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,494.6999999881,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
406,0,,html-keyboard-response,406,1139029,0.0-7.50-2.50,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/6_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
407,0,,html-keyboard-response,407,1140544,0.0-7.50-3.50,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
408,0,,html-keyboard-response,408,1141059,0.0-7.50-4.50,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,50.0,A,D,red,black,stars,moons,D,A,A,black,moons,2035.3000000119,1.0,1.0,NA,right,494.6999999881,6.0,1.0,1.0,,
409,0,,html-keyboard-response,409,1142943,0.0-7.51-0.51,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1883.8000000119,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
410,0,,html-keyboard-response,410,1144343,0.0-7.51-1.51,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,883.900000006,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
411,0,,html-keyboard-response,411,1145852,0.0-7.51-2.51,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/9_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0,,html-keyboard-response,412,1147375,0.0-7.51-3.51,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
413,0,,html-keyboard-response,413,1147960,0.0-7.51-4.51,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,51.0,C,D,red,black,stars,stars,D,C,C,black,stars,1883.8000000119,1.0,0.0,NA,right,883.900000006,9.0,1.0,1.0,,
414,0,,html-keyboard-response,414,1148870,0.0-7.52-0.52,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,908.5,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
415,0,,html-keyboard-response,415,1149798,0.0-7.52-1.52,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,424.599999994,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
416,0,,html-keyboard-response,416,1151310,0.0-7.52-2.52,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/2_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0,,html-keyboard-response,417,1152817,0.0-7.52-3.52,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
418,0,,html-keyboard-response,418,1153324,0.0-7.52-4.52,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,52.0,C,D,red,black,stars,stars,D,C,C,black,stars,908.5,1.0,0.0,NA,right,424.599999994,2.0,0.0,1.0,,
419,0,,html-keyboard-response,419,1154606,0.0-7.53-0.53,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1280.900000006,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
420,0,,html-keyboard-response,420,1157502,0.0-7.53-1.53,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,2391.8999999762,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
421,0,,html-keyboard-response,421,1159004,0.0-7.53-2.53,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/3_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0,,html-keyboard-response,422,1160531,0.0-7.53-3.53,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
423,0,,html-keyboard-response,423,1161047,0.0-7.53-4.53,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,53.0,C,Xc,red,black,bolts,stars,Xc,C,Xc,red,bolts,1280.900000006,1.0,0.0,NA,left,2391.8999999762,3.0,0.0,1.0,,
424,0,,html-keyboard-response,424,1163280,0.0-7.54-0.54,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,2231.7000000179,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
425,0,,html-keyboard-response,425,1164862,0.0-7.54-1.54,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1068.2999999821,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
426,0,,html-keyboard-response,426,1166368,0.0-7.54-2.54,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/3_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0,,html-keyboard-response,427,1167890,0.0-7.54-3.54,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
428,0,,html-keyboard-response,428,1168402,0.0-7.54-4.54,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,54.0,B,C,red,black,moons,stars,B,C,B,red,moons,2231.7000000179,0.0,1.0,0,right,1068.2999999821,3.0,0.0,0.0,,
429,0,,html-keyboard-response,429,1170254,0.0-7.55-0.55,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1850.3999999762,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
430,0,,html-keyboard-response,430,1171357,0.0-7.55-1.55,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,592.6999999881,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
431,0,,html-keyboard-response,431,1172863,0.0-7.55-2.55,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/3_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0,,html-keyboard-response,432,1174379,0.0-7.55-3.55,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0,,html-keyboard-response,433,1174893,0.0-7.55-4.55,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,55.0,B,D,red,red,moons,stars,B,D,B,red,moons,1850.3999999762,0.0,1.0,1,left,592.6999999881,3.0,0.0,0.0,,
434,0,,html-keyboard-response,434,1175886,0.0-7.56-0.56,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,992.2000000179,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
435,0,,html-keyboard-response,435,1177287,0.0-7.56-1.56,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,898.400000006,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
436,0,,html-keyboard-response,436,1178795,0.0-7.56-2.56,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/4_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0,,html-keyboard-response,437,1180317,0.0-7.56-3.56,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0,,html-keyboard-response,438,1180828,0.0-7.56-4.56,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,56.0,B,C,red,black,moons,stars,B,C,C,black,stars,992.2000000179,1.0,0.0,NA,left,898.400000006,4.0,0.0,1.0,,
439,0,,html-keyboard-response,439,1181886,0.0-7.57-0.57,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1057.599999994,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
440,0,,html-keyboard-response,440,1183398,0.0-7.57-1.57,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1003.3000000119,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
441,0,,html-keyboard-response,441,1184902,0.0-7.57-2.57,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/9_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
442,0,,html-keyboard-response,442,1186424,0.0-7.57-3.57,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
443,0,,html-keyboard-response,443,1186933,0.0-7.57-4.57,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,57.0,C,D,red,black,stars,stars,D,C,C,black,stars,1057.599999994,1.0,0.0,NA,right,1003.3000000119,9.0,1.0,0.0,,
444,0,,html-keyboard-response,444,1188870,0.0-7.58-0.58,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1936.099999994,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
445,0,,html-keyboard-response,445,1190438,0.0-7.58-1.58,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,1061.2999999821,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
446,0,,html-keyboard-response,446,1191950,0.0-7.58-2.58,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/7_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
447,0,,html-keyboard-response,447,1193473,0.0-7.58-3.58,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
448,0,,html-keyboard-response,448,1193983,0.0-7.58-4.58,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,,,,,,1.0,choice,58.0,A,C,black,black,stars,moons,C,A,A,black,moons,1936.099999994,1.0,1.0,NA,right,1061.2999999821,7.0,1.0,1.0,,
449,0,,html-keyboard-response,449,1196359,0.0-7.59-0.59,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,2374.900000006,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
450,0,,html-keyboard-response,450,1197462,0.0-7.59-1.59,gnvo53gxw5,2022-09-19 15:58:54.688,5dd3d566e05cad3b130de19a,3,56,55,25,37,597.5,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",90.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
