,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,rt,url,stimulus,key_press,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,npress,response
394,0,,html-keyboard-response,394,453621,0.0-7.49-1.49,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,322.5999999046,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
395,0,,html-keyboard-response,395,455137,0.0-7.49-2.49,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/10_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
396,0,,html-keyboard-response,396,456659,0.0-7.49-3.49,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
397,0,,html-keyboard-response,397,457176,0.0-7.49-4.49,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,49.0,A,B,red,black,moons,moons,B,A,A,black,moons,682.1000001431,1.0,1.0,NA,right,322.5999999046,10.0,1.0,1.0,,,
398,0,,html-keyboard-response,398,457663,0.0-7.50-0.50,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,484.9000000954,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
399,0,,html-keyboard-response,399,458718,0.0-7.50-1.50,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,550.4000000954,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
400,0,,html-keyboard-response,400,460220,0.0-7.50-2.50,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/1_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
401,0,,html-keyboard-response,401,461747,0.0-7.50-3.50,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0,,html-keyboard-response,402,462268,0.0-7.50-4.50,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,50.0,A,C,black,black,moons,stars,A,C,A,black,moons,484.9000000954,1.0,1.0,NA,right,550.4000000954,1.0,0.0,0.0,,,
403,0,,html-keyboard-response,403,462632,0.0-7.51-0.51,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,362.4000000954,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
404,0,,html-keyboard-response,404,463437,0.0-7.51-1.51,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,299.5,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
405,0,,html-keyboard-response,405,464941,0.0-7.51-2.51,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/6_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
406,0,,html-keyboard-response,406,466469,0.0-7.51-3.51,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
407,0,,html-keyboard-response,407,466985,0.0-7.51-4.51,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,51.0,B,C,red,black,moons,stars,B,C,B,red,moons,362.4000000954,0.0,1.0,0,right,299.5,6.0,1.0,1.0,,,
408,0,,html-keyboard-response,408,467441,0.0-7.52-0.52,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,454.2000000477,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
409,0,,html-keyboard-response,409,468263,0.0-7.52-1.52,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,313.6000001431,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
410,0,,html-keyboard-response,410,469769,0.0-7.52-2.52,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/7_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
411,0,,html-keyboard-response,411,471293,0.0-7.52-3.52,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0,,html-keyboard-response,412,471811,0.0-7.52-4.52,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,52.0,C,Xc,red,black,bolts,stars,Xc,C,C,black,stars,454.2000000477,1.0,0.0,NA,left,313.6000001431,7.0,1.0,0.0,,,
413,0,,html-keyboard-response,413,472174,0.0-7.53-0.53,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,360.7000000477,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
414,0,,html-keyboard-response,414,472906,0.0-7.53-1.53,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,224.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
415,0,,html-keyboard-response,415,474412,0.0-7.53-2.53,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/9_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
416,0,,html-keyboard-response,416,475936,0.0-7.53-3.53,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
417,0,,html-keyboard-response,417,476454,0.0-7.53-4.53,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,53.0,A,Xnc,black,black,moons,bolts,A,Xnc,A,black,moons,360.7000000477,1.0,1.0,NA,right,224.0,9.0,1.0,1.0,,,
418,0,,html-keyboard-response,418,477094,0.0-7.54-0.54,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,638.2999999523,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
419,0,,html-keyboard-response,419,478079,0.0-7.54-1.54,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,478.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
420,0,,html-keyboard-response,420,479592,0.0-7.54-2.54,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/8_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
421,0,,html-keyboard-response,421,481116,0.0-7.54-3.54,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
422,0,,html-keyboard-response,422,481633,0.0-7.54-4.54,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,54.0,C,D,black,red,stars,stars,C,D,D,red,stars,638.2999999523,0.0,0.0,1,left,478.0,8.0,1.0,1.0,,,
423,0,,html-keyboard-response,423,482102,0.0-7.55-0.55,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,466.6000001431,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
424,0,,html-keyboard-response,424,483016,0.0-7.55-1.55,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,406.7999999523,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
425,0,,html-keyboard-response,425,484527,0.0-7.55-2.55,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/3_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
426,0,,html-keyboard-response,426,486052,0.0-7.55-3.55,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
427,0,,html-keyboard-response,427,486570,0.0-7.55-4.55,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,55.0,A,Xc,black,red,moons,bolts,A,Xc,Xc,red,bolts,466.6000001431,1.0,0.0,NA,left,406.7999999523,3.0,0.0,1.0,,,
428,0,,html-keyboard-response,428,486998,0.0-7.56-0.56,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,425.7000000477,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
429,0,,html-keyboard-response,429,487913,0.0-7.56-1.56,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,398.7000000477,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
430,0,,html-keyboard-response,430,489427,0.0-7.56-2.56,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/9_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
431,0,,html-keyboard-response,431,490941,0.0-7.56-3.56,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
432,0,,html-keyboard-response,432,491457,0.0-7.56-4.56,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,56.0,A,C,black,black,stars,moons,C,A,C,black,stars,425.7000000477,1.0,0.0,NA,left,398.7000000477,9.0,1.0,0.0,,,
433,0,,html-keyboard-response,433,491817,0.0-7.57-0.57,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,357.6000001431,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",87.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
434,0,,html-keyboard-response,434,492673,0.0-7.57-1.57,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,345.5,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
435,0,,html-keyboard-response,435,494179,0.0-7.57-2.57,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/1_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
436,0,,html-keyboard-response,436,495707,0.0-7.57-3.57,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
437,0,,html-keyboard-response,437,496226,0.0-7.57-4.57,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,57.0,A,C,black,black,moons,stars,A,C,A,black,moons,357.6000001431,1.0,1.0,NA,right,345.5,1.0,0.0,0.0,,,
438,0,,html-keyboard-response,438,496529,0.0-7.58-0.58,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,301.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
439,0,,html-keyboard-response,439,497361,0.0-7.58-1.58,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,328.0,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
440,0,,html-keyboard-response,440,498865,0.0-7.58-2.58,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/9_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,
441,0,,html-keyboard-response,441,500392,0.0-7.58-3.58,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,
442,0,,html-keyboard-response,442,500912,0.0-7.58-4.58,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,,,,,1.0,choice,58.0,A,B,red,black,moons,moons,B,A,A,black,moons,301.0,1.0,1.0,NA,right,328.0,9.0,1.0,1.0,,,
443,0,,html-keyboard-response,443,501307,0.0-7.59-0.59,avgoerpg3vf,2022-09-19 17:13:22.603,616d9ef881036dfbfd63d2f4,3,66,56,68,65,392.7999999523,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/w.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/o.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",79.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
